Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/1/2020,ID-KR,Kepulauan Riau,0,0,0,0,2,2,0,0,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,1.04,0.00,1.04,100.00%,0.00%,0.00,1.00
4/1/2020,ID-LA,Lampung,0,0,0,0,7,2,0,5,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,0.77,0.00,0.22,28.57%,0.00%,1.00,0.00
4/1/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-NB,Nusa Tenggara Barat,2,0,0,2,4,0,0,4,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.38,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-PA,Papua,0,0,1,-1,9,0,2,7,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2.07,0.00,0.00,0.00%,22.22%,0.00,1.00
4/1/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-RI,Riau,0,1,0,-1,2,1,0,1,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,0.33,0.16,0.16,50.00%,0.00%,1.00,
4/1/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,0.64,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-SN,Sulawesi Selatan,14,0,0,14,64,4,0,60,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,6.79,0.00,0.42,6.25%,0.00%,,0.00
4/1/2020,ID-ST,Sulawesi Tengah,0,0,0,0,2,0,0,2,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,0.68,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-SA,Sulawesi Utara,1,0,0,1,1,0,0,1,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,0.38,0.00,0.00,0.00%,0.00%,,
4/1/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,0,8,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,1.45,0.00,0.00,0.00%,0.00%,1.00,1.00
4/1/2020,ID-SS,Sumatera Selatan,0,0,0,0,4,0,0,4,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,0.49,0.00,0.00,0.00%,0.00%,0.00,1.00
4/1/2020,ID-SU,Sumatera Utara,2,0,0,2,15,4,0,11,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,1.01,0.00,0.27,26.67%,0.00%,0.33,0.00
4/2/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-BA,Bali,0,0,0,0,16,0,5,11,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,3.79,0.00,0.00,0.00%,31.25%,0.00,1.00
4/2/2020,ID-BT,Banten,6,1,0,5,97,15,8,74,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.56,9.05,0.09,1.40,15.46%,8.25%,0.50,
4/2/2020,ID-BE,Bengkulu,0,0,0,0,1,1,0,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,0.50,0.00,0.50,100.00%,0.00%,1.00,1.00
4/2/2020,ID-JK,DKI Jakarta,72,5,2,65,445,93,39,313,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.64,41.03,0.46,8.57,20.90%,8.76%,1.18,5.00
4/2/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,13,3,3,7,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,3.58,0.28,0.83,23.08%,23.08%,0.00,
4/2/2020,IDN,Indonesia,113,13,9,91,1790,170,112,1508,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.43,6.75,0.05,0.64,9.50%,6.26%,0.76,0.62
4/2/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.29,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-JB,Jawa Barat,20,4,1,15,236,22,12,202,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.44,5.23,0.09,0.49,9.32%,5.08%,0.83,
4/2/2020,ID-JT,Jawa Tengah,0,2,1,-3,86,19,19,48,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,2.36,0.05,0.52,22.09%,22.09%,0.00,0.29
4/2/2020,ID-JI,Jawa Timur,0,1,2,-3,53,10,12,31,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,1.31,0.02,0.25,18.87%,22.64%,0.00,
4/2/2020,ID-KB,Kalimantan Barat,0,1,0,-1,7,1,2,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.29,0.18,0.18,14.29%,28.57%,0.00,
4/2/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,1.74,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-KT,Kalimantan Tengah,0,0,0,0,5,0,2,3,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,1.95,0.00,0.00,0.00%,40.00%,1.00,1.00
4/2/2020,ID-KI,Kalimantan Timur,0,0,0,0,17,1,0,16,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,4.79,0.00,0.28,5.88%,0.00%,0.00,1.00
4/2/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,3.08,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,1.45,0.00,0.72,50.00%,0.00%,1.00,1.00
4/2/2020,ID-KR,Kepulauan Riau,0,1,2,-3,2,3,2,-3,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,1.04,0.52,1.55,150.00%,100.00%,1.00,
4/2/2020,ID-LA,Lampung,0,0,0,0,7,2,0,5,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,0.77,0.00,0.22,28.57%,0.00%,1.00,1.00
4/2/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,0.76,0.00,0.00,0.00%,0.00%,0.00,1.00
4/2/2020,ID-PA,Papua,0,0,1,-1,9,0,3,6,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2.07,0.00,0.00,0.00%,33.33%,1.00,1.00
4/2/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-RI,Riau,4,0,0,4,6,1,0,5,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.66,0.99,0.00,0.16,16.67%,0.00%,,0.00
4/2/2020,ID-SR,Sulawesi Barat,0,0,0,0,1,0,0,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,0.64,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-SN,Sulawesi Selatan,0,2,4,-6,64,6,4,54,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.00,6.79,0.21,0.64,9.38%,6.25%,0.00,
4/2/2020,ID-ST,Sulawesi Tengah,0,1,0,-1,2,1,0,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,0.68,0.34,0.34,50.00%,0.00%,1.00,
4/2/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,0,1,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,0.38,0.00,0.00,0.00%,0.00%,0.00,1.00
4/2/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,0,8,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,1.45,0.00,0.00,0.00%,0.00%,1.00,1.00
4/2/2020,ID-SS,Sumatera Selatan,6,0,0,6,10,0,0,10,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.73,1.22,0.00,0.00,0.00%,0.00%,,1.00
4/2/2020,ID-SU,Sumatera Utara,0,0,0,0,15,4,0,11,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,1.01,0.00,0.27,26.67%,0.00%,0.00,1.00
4/3/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-BA,Bali,3,0,0,3,19,0,5,14,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.71,4.51,0.00,0.00,0.00%,26.32%,,1.00
4/3/2020,ID-BT,Banten,4,3,0,1,101,18,8,75,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,9.42,0.28,1.68,17.82%,7.92%,0.67,3.00
4/3/2020,ID-BE,Bengkulu,1,0,0,1,2,1,0,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,1.00,0.00,0.50,50.00%,0.00%,,1.00
4/3/2020,ID-JK,DKI Jakarta,70,6,3,61,515,99,42,374,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.45,47.48,0.55,9.13,19.22%,8.16%,0.97,1.20
4/3/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,13,3,3,7,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,3.58,0.00,0.83,23.08%,23.08%,1.00,0.00
4/3/2020,IDN,Indonesia,196,11,22,163,1986,181,134,1671,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.74,7.49,0.04,0.68,9.11%,6.75%,1.73,0.85
4/3/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.29,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-JB,Jawa Barat,2,1,1,0,238,23,13,202,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.04,5.27,0.02,0.51,9.66%,5.46%,0.10,0.25
4/3/2020,ID-JT,Jawa Tengah,13,1,4,8,99,20,23,56,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.36,2.72,0.03,0.55,20.20%,23.23%,,0.50
4/3/2020,ID-JI,Jawa Timur,49,0,0,49,102,10,12,80,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.21,2.52,0.00,0.25,9.80%,11.76%,,0.00
4/3/2020,ID-KB,Kalimantan Barat,0,0,0,0,7,1,2,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.29,0.00,0.18,14.29%,28.57%,1.00,0.00
4/3/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,1.74,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-KT,Kalimantan Tengah,2,0,0,2,7,0,2,5,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.78,2.72,0.00,0.00,0.00%,28.57%,,1.00
4/3/2020,ID-KI,Kalimantan Timur,1,0,0,1,18,1,0,17,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,5.07,0.00,0.28,5.56%,0.00%,,1.00
4/3/2020,ID-KU,Kalimantan Utara,6,0,0,6,8,0,0,8,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,12.34,0.00,0.00,0.00%,0.00%,,1.00
4/3/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,1.45,0.00,0.72,50.00%,0.00%,1.00,1.00
4/3/2020,ID-KR,Kepulauan Riau,2,0,0,2,4,3,2,-1,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,2.07,0.00,1.55,75.00%,50.00%,,0.00
4/3/2020,ID-LA,Lampung,3,1,0,2,10,3,0,7,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,1.10,0.11,0.33,30.00%,0.00%,,
4/3/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,4,0,0,4,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-PA,Papua,6,1,0,5,15,1,3,11,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,3.46,0.23,0.23,6.67%,20.00%,,
4/3/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-RI,Riau,3,0,0,3,9,1,0,8,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.49,1.48,0.00,0.16,11.11%,0.00%,0.75,1.00
4/3/2020,ID-SR,Sulawesi Barat,1,0,0,1,2,0,0,2,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,1.28,0.00,0.00,0.00%,0.00%,,1.00
4/3/2020,ID-SN,Sulawesi Selatan,15,0,0,15,79,6,4,69,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.59,8.38,0.00,0.64,7.59%,5.06%,,0.00
4/3/2020,ID-ST,Sulawesi Tengah,2,1,0,1,4,2,0,2,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,1.35,0.34,0.68,50.00%,0.00%,,1.00
4/3/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,5,0,0,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,1.90,0.00,0.00,0.00%,0.00%,,1.00
4/3/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,0,1,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,0.38,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-SB,Sumatera Barat,0,0,0,0,8,0,0,8,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,1.45,0.00,0.00,0.00%,0.00%,1.00,1.00
4/3/2020,ID-SS,Sumatera Selatan,1,0,0,1,11,0,0,11,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,1.34,0.00,0.00,0.00%,0.00%,0.17,1.00
4/3/2020,ID-SU,Sumatera Utara,0,0,0,0,15,4,0,11,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,1.01,0.00,0.27,26.67%,0.00%,1.00,1.00
4/4/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,0.00%,1.00,1.00
4/4/2020,ID-BA,Bali,5,0,0,5,24,0,5,19,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.19,5.69,0.00,0.00,0.00%,20.83%,1.67,1.00
4/4/2020,ID-BT,Banten,3,0,0,3,104,18,8,78,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.28,9.70,0.00,1.68,17.31%,7.69%,0.75,0.00
4/4/2020,ID-BE,Bengkulu,0,0,0,0,2,1,0,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,1.00,0.00,0.50,50.00%,0.00%,0.00,1.00
4/4/2020,ID-JK,DKI Jakarta,58,8,5,45,573,107,47,419,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,5.35,52.83,0.74,9.87,18.67%,8.20%,0.83,1.33
4/4/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,0,5,18,3,3,12,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.38,4.96,0.00,0.83,16.67%,16.67%,,1.00
4/4/2020,IDN,Indonesia,106,10,16,80,2092,191,150,1751,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.40,7.89,0.04,0.72,9.13%,7.17%,0.54,0.91
4/4/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.29,0.00,0.00,0.00%,0.00%,1.00,1.00
4/4/2020,ID-JB,Jawa Barat,22,2,0,20,260,25,13,222,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,5.76,0.04,0.55,9.62%,5.00%,11.00,2.00
4/4/2020,ID-JT,Jawa Tengah,8,1,3,4,107,21,26,60,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.22,2.94,0.03,0.58,19.63%,24.30%,0.62,1.00
4/4/2020,ID-JI,Jawa Timur,0,3,4,-7,102,13,16,73,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,2.52,0.07,0.32,12.75%,15.69%,0.00,
4/4/2020,ID-KB,Kalimantan Barat,0,0,0,0,7,1,2,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.29,0.00,0.18,14.29%,28.57%,1.00,1.00
4/4/2020,ID-KS,Kalimantan Selatan,0,0,0,0,7,0,0,7,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,1.74,0.00,0.00,0.00%,0.00%,1.00,1.00
